Kommun,Kommunnamn,DeSO_2018,RegSO_2020,RegSOkod_2020,socioekonomiskt_index
1480,Goteborg,1480C3680,Hjallbo ostra,1480R050,1
1480,Goteborg,1480C1070,Hovas,1480R051,5
1480,Goteborg,1480C1080,Hovas,1480R051,5
1480,Goteborg,1480C1360,Hogsbo-Flatas ostra,1480R052,3
1480,Goteborg,1480C1550,Hogsbohojd norra,1480R053,4
1480,Goteborg,1480C1500,Hogsbohojd sodra,1480R054,3
1480,Goteborg,1480C1520,Hogsbotorp vastra,1480R055,3
1480,Goteborg,1480C1480,Hogsbotorp vastra,1480R055,3
1480,Goteborg,1480C1510,Hogsbotorp ostra,1480R056,4
1480,Goteborg,1480C1490,Hogsbotorp ostra,1480R056,4
1480,Goteborg,1480C2370,Inom Vallgraven,1480R057,4
1480,Goteborg,1480C2460,Inom Vallgraven,1480R057,4
1480,Goteborg,1480C1860,Johanneberg Chalmers,1480R058,3
1480,Goteborg,1480C1850,Johanneberg Chalmers,1480R058,3
1480,Goteborg,1480C1760,Johanneberg vastra,1480R059,4
1480,Goteborg,1480C1830,Johanneberg vastra,1480R059,4
1480,Goteborg,1480C1320,Jarnbrott,1480R060,4
1480,Goteborg,1480C1330,Jarnbrott,1480R060,4
1480,Goteborg,1480C3120,Svartedalen,1480R061,2
1480,Goteborg,1480C3130,Svartedalen,1480R061,2
1480,Goteborg,1480C1570,Kalleback vastra,1480R062,4
1480,Goteborg,1480C1630,Kalleback ostra,1480R063,4
1480,Goteborg,1480C1170,Kanneback,1480R064,3
1480,Goteborg,1480C1210,Kanneback,1480R064,3
1480,Goteborg,1480C1460,Kaveros,1480R065,4
1480,Goteborg,1480C1400,Kaveros,1480R065,4
1480,Goteborg,1480C1430,Kaveros,1480R065,4
1480,Goteborg,1480C3320,Kortedala  sodra,1480R066,3
1480,Goteborg,1480C3460,Kortedala nordvastra,1480R067,2
1480,Goteborg,1480C3610,Kortedala nordvastra,1480R067,2
1480,Goteborg,1480C3550,Kortedala nordostra,1480R068,1
1480,Goteborg,1480C3570,Kortedala nordostra,1480R068,1
1480,Goteborg,1480C3370,Kortedala sydostra,1480R069,1
1480,Goteborg,1480C3380,Kortedala sydostra,1480R069,1
1480,Goteborg,1480C3430,Kortedala sydostra,1480R069,1
1480,Goteborg,1480C1660,Krokslatt Mossen,1480R070,2
1480,Goteborg,1480C1800,Krokslatt norra,1480R071,4
1480,Goteborg,1480C1950,Krokslatt norra,1480R071,4
1480,Goteborg,1480C1770,Krokslatt norra,1480R071,4
1480,Goteborg,1480C1620,Krokslatt sodra,1480R072,4
1480,Goteborg,1480C1670,Krokslatt sodra,1480R072,4
1480,Goteborg,1480C1680,Krokslatt sodra,1480R072,4
1480,Goteborg,1480C1750,Kungsladugard Kungsladugardsgatan,1480R073,3
1480,Goteborg,1480C1590,Kungsladugard Kungsladugardsgatan,1480R073,3
1480,Goteborg,1480C1700,Kungsladugard Kungsladugardsgatan,1480R073,3
1480,Goteborg,1480C1780,Kungsladugard Alvsborgsgatan,1480R074,3
1480,Goteborg,1480C1790,Kungsladugard Alvsborgsgatan,1480R074,3
1480,Goteborg,1480C1880,Kungsladugard Alvsborgsgatan,1480R074,3
1480,Goteborg,1480C2950,Kvillebacken Backaplan,1480R075,4
1480,Goteborg,1480C3040,Kvillebacken Bjorlandavagen,1480R076,4
1480,Goteborg,1480C3000,Kvillebacken Bjorlandavagen,1480R076,4
1480,Goteborg,1480C2930,Kvillebacken Wieselgrensplatsen,1480R077,3
1480,Goteborg,1480C2940,Kvillebacken Wieselgrensplatsen,1480R077,3
1480,Goteborg,1480C2960,Kvillebacken Wieselgrensplatsen,1480R077,3
1480,Goteborg,1480C2390,Kyrkbyn Bracke,1480R078,4
1480,Goteborg,1480C2510,Kyrkbyn Bracke,1480R078,4
1480,Goteborg,1480C2530,Kyrkbyn Bracke,1480R078,4
1480,Goteborg,1480C2690,Kyrkbyn ostra,1480R079,3
1480,Goteborg,1480C2700,Kyrkbyn ostra,1480R079,3
1480,Goteborg,1480C2680,Kalltorp Munkebackstorget,1480R080,4
1480,Goteborg,1480C2740,Kalltorp Munkebackstorget,1480R080,4
1480,Goteborg,1480C2500,Kalltorp sodra,1480R081,4
1480,Goteborg,1480C2610,Kalltorp sodra,1480R081,4
1480,Goteborg,1480C2840,Kalltorp Vidkarr,1480R082,4
1480,Goteborg,1480C2920,Kalltorp Vidkarr,1480R082,4
1480,Goteborg,1480C3810,Karra centrum,1480R083,4
1480,Goteborg,1480C3840,Karra centrum,1480R083,4
1480,Goteborg,1480C3850,Karra centrum,1480R083,4
1480,Goteborg,1480C3780,Karra centrum,1480R083,4
1480,Goteborg,1480C3920,Karra Gerrebacka,1480R084,5
1480,Goteborg,1480C3980,Karra Gerrebacka,1480R084,5
1480,Goteborg,1480C2270,Karralund,1480R085,5
1480,Goteborg,1480C3030,Karrdalen,1480R086,4
1480,Goteborg,1480C3200,Karrdalen,1480R086,4
1480,Goteborg,1480C3520,Karrdalen,1480R086,4
1480,Goteborg,1480C1970,Landala norra,1480R087,4
1480,Goteborg,1480C2010,Landala norra,1480R087,4
1480,Goteborg,1480C1890,Landala sodra,1480R088,3
1480,Goteborg,1480C2400,Lindholmen,1480R089,4
1480,Goteborg,1480C2560,Lindholmen,1480R089,4
1480,Goteborg,1480C3720,Linnarhult-Gunnilse,1480R090,4
1480,Goteborg,1480C2110,Lorensberg-Vasastaden ovre,1480R091,4
1480,Goteborg,1480C2230,Lorensberg-Vasastaden ovre,1480R091,4
1480,Goteborg,1480C2540,Lunden Danska vagen,1480R092,4
1480,Goteborg,1480C2580,Lunden Danska vagen,1480R092,4
1480,Goteborg,1480C2440,Lunden vastra,1480R093,4
1480,Goteborg,1480C2550,Lunden vastra,1480R093,4
1480,Goteborg,1480C2420,Lunden ostra-Harlanda,1480R094,4
1480,Goteborg,1480C2450,Lunden ostra-Harlanda,1480R094,4
1480,Goteborg,1480C2640,Lunden ostra-Harlanda,1480R094,4
1480,Goteborg,1480C1530,Langedrag,1480R095,5
1480,Goteborg,1480C3270,Lansmansgarden norra,1480R096,2
1480,Goteborg,1480C3300,Lansmansgarden norra,1480R096,2
1480,Goteborg,1480C3140,Lansmansgarden sodra,1480R097,1
1480,Goteborg,1480C3970,Lovgardet,1480R098,1
1480,Goteborg,1480C3990,Lovgardet,1480R098,1
1480,Goteborg,1480C4000,Lovgardet,1480R098,1
1480,Goteborg,1480C3950,Lovgardet,1480R098,1
1480,Goteborg,1480C3960,Lovgardet,1480R098,1
1480,Goteborg,1480C1870,Majorna Graberget,1480R099,4
1480,Goteborg,1480C1910,Majorna Graberget,1480R099,4
1480,Goteborg,1480C2160,Majorna Hangmattan,1480R100,4
1480,Goteborg,1480C2170,Majorna Hangmattan,1480R100,4
1480,Goteborg,1480C1840,Majorna Saggatan,1480R101,4
1480,Goteborg,1480C1980,Majorna Saggatan,1480R101,4
1480,Goteborg,1480C2180,Masthugget Masthuggsterassen,1480R102,4
1480,Goteborg,1480C2200,Masthugget Masthuggsterassen,1480R102,4
1480,Goteborg,1480C2300,Masthugget Masthuggsterassen,1480R102,4
1480,Goteborg,1480C2050,Masthugget ovre Bangatan,1480R103,4
1480,Goteborg,1480C2150,Masthugget ovre Bangatan,1480R103,4
1480,Goteborg,1480C1930,Masthugget ovre Vegagatan,1480R104,4
1480,Goteborg,1480C2130,Masthugget ovre Vegagatan,1480R104,4
1480,Goteborg,1480C2590,Nolered Amhult-Arendal,1480R105,4
1480,Goteborg,1480C2980,Nolered Amhult-Arendal,1480R105,4
1480,Goteborg,1480C3110,Nolered Amhult-Arendal,1480R105,4
1480,Goteborg,1480C3170,Nolered norra,1480R106,5
1480,Goteborg,1480C3180,Nolered norra,1480R106,5
1480,Goteborg,1480C3020,Norra Biskopsgarden,1480R107,1
1480,Goteborg,1480C3050,Norra Biskopsgarden,1480R107,1
1480,Goteborg,1480C3070,Norra Biskopsgarden,1480R107,1
1480,Goteborg,1480C1090,Naset,1480R108,5
1480,Goteborg,1480C1100,Naset,1480R108,5
1480,Goteborg,1480C1140,Naset,1480R108,5
1480,Goteborg,1480C2320,Olivedal Jarntorget,1480R109,4
1480,Goteborg,1480C1940,Olivedal Kommendantsangen,1480R110,4
1480,Goteborg,1480C1990,Olivedal Kommendantsangen,1480R110,4
1480,Goteborg,1480C2070,Olivedal Kommendantsangen,1480R110,4
1480,Goteborg,1480C1920,Olivedal nordvastra,1480R111,4
1480,Goteborg,1480C2030,Olivedal nordvastra,1480R111,4
1480,Goteborg,1480C2090,Olivedal nordvastra,1480R111,4
1480,Goteborg,1480C1740,Olofshojd,1480R112,2
1480,Goteborg,1480C2480,Olskroken,1480R113,4
1480,Goteborg,1480C2600,Olskroken,1480R113,4
1480,Goteborg,1480C2790,Olskroken,1480R113,4
1480,Goteborg,1480C2810,Olskroken,1480R113,4
1480,Goteborg,1480C2850,Rambergsstaden mellersta,1480R114,4
1480,Goteborg,1480C2750,Rambergsstaden mellersta,1480R114,4
1480,Goteborg,1480C2780,Rambergsstaden mellersta,1480R114,4
1480,Goteborg,1480C2710,Rambergsstaden vastra,1480R115,2
1480,Goteborg,1480C2800,Rambergsstaden ostra,1480R116,4
1480,Goteborg,1480C2880,Rambergsstaden ostra,1480R116,4
1480,Goteborg,1480C3910,Rannebergen norra,1480R117,2
1480,Goteborg,1480C3860,Rannebergen sodra,1480R118,1
1480,Goteborg,1480C2760,Redbergslid,1480R119,4
1480,Goteborg,1480C2870,Redbergslid,1480R119,4
1480,Goteborg,1480C1450,Ruddalen,1480R120,4
1480,Goteborg,1480A0030,Rodbo-Save,1480R121,4
1480,Goteborg,1480A0050,Rodbo-Save,1480R121,4
1480,Goteborg,1480C1690,Sanna,1480R122,3
1480,Goteborg,1480C1310,Skattegarden,1480R123,3
1480,Goteborg,1480C3590,Skogome,1480R124,4
1480,Goteborg,1480C1820,Skar,1480R125,5
1480,Goteborg,1480C2060,Skar,1480R125,5
1480,Goteborg,1480C2080,Skar,1480R125,5
1480,Goteborg,1480C3450,Skalltorp Backebol,1480R126,4
1480,Goteborg,1480C3480,Skalltorp Backebol,1480R126,4
1480,Goteborg,1480C3650,Skalltorp Backebol,1480R126,4
1480,Goteborg,1480C3410,Skalltorp Selma Lagerlofs torg,1480R127,2
1480,Goteborg,1480C3620,Skalltorp Aketorp,1480R128,5
1480,Goteborg,1480C3100,Slattadamm,1480R129,4
1480,Goteborg,1480C3150,Slattadamm,1480R129,4
1480,Goteborg,1480C2520,Stampen vastra,1480R130,4
1480,Goteborg,1480C2650,Stampen vastra,1480R130,4
1480,Goteborg,1480C2470,Stampen ostra,1480R131,4
1480,Goteborg,1480C2490,Stampen ostra,1480R131,4
1480,Goteborg,1480C2000,Stigberget,1480R132,4
1480,Goteborg,1480C2100,Stigberget,1480R132,4
1480,Goteborg,1480C2220,Stigberget,1480R132,4
1480,Goteborg,1480C1960,Stigberget,1480R132,4
1480,Goteborg,1480C2990,Jattesten vastra,1480R133,4
1480,Goteborg,1480C2890,Jattesten ostra,1480R134,3
1480,Goteborg,1480C2970,Jattesten ostra,1480R134,3
1480,Goteborg,1480C2630,Sodra Biskopsgarden vastra,1480R135,2
1480,Goteborg,1480C2660,Sodra Biskopsgarden vastra,1480R135,2
1480,Goteborg,1480C2820,Sodra Biskopsgarden ostra,1480R136,2
1480,Goteborg,1480C2900,Sodra Biskopsgarden ostra,1480R136,2
1480,Goteborg,1480A0010,Sodra Skargarden,1480R137,4
1480,Goteborg,1480A0020,Sodra Skargarden,1480R137,4
1480,Goteborg,1480B2010,Sodra Skargarden,1480R137,4
1480,Goteborg,1480C1270,Tofta,1480R138,2
1480,Goteborg,1480C1300,Tofta,1480R138,2
1480,Goteborg,1480C2860,Torpa,1480R139,4
1480,Goteborg,1480C3010,Torpa,1480R139,4
1480,Goteborg,1480C3540,Tuve Norumshojd,1480R140,2
1480,Goteborg,1480C3420,Tuve vastra,1480R141,4
1480,Goteborg,1480C3490,Tuve vastra,1480R141,4
1480,Goteborg,1480C3360,Tuve ostra,1480R142,4
1480,Goteborg,1480C3470,Tuve ostra,1480R142,4
1480,Goteborg,1480C3190,Utby,1480R143,4
1480,Goteborg,1480C3240,Utby,1480R143,4
1480,Goteborg,1480C3250,Utby,1480R143,4
1480,Goteborg,1480C2330,Vasastaden vastra,1480R144,4
1480,Goteborg,1480C2120,Vasastaden vastra,1480R144,4
1480,Goteborg,1480C2280,Vasastaden vastra,1480R144,4
1480,Goteborg,1480C1220,Angas,1480R145,2
1480,Goteborg,1480C1240,Angas,1480R145,2
1480,Goteborg,1480C1200,Onnered,1480R146,4
1480,Goteborg,1480C1180,Onnered,1480R146,4
1480,Goteborg,1480C2310,Overas,1480R147,5
1480,Goteborg,1480C2340,Overas,1480R147,5
1481,Molndal,1481C1140,Balltorp,1481R001,4
1481,Molndal,1481C1150,Balltorp,1481R001,4
1481,Molndal,1481C1330,Bifrost,1481R002,4
1481,Molndal,1481C1320,Bifrost,1481R002,4
1481,Molndal,1481C1240,Bifrost-Pedagogen,1481R003,4
1481,Molndal,1481C1310,Bosgarden,1481R004,4
1481,Molndal,1481C1300,Bosgarden,1481R004,4
1481,Molndal,1481C1230,Eklanda,1481R005,5
1481,Molndal,1481C1280,Eklanda,1481R005,5
1481,Molndal,1481C1210,Forsaker,1481R006,5
1481,Molndal,1481A0010,Hallesaker,1481R007,4
1481,Molndal,1481C1250,Jungfruplatsen-Solangen,1481R008,4
1481,Molndal,1481C1270,Jungfruplatsen-Solangen,1481R008,4
1481,Molndal,1481C1400,Krokslatt,1481R009,4
1481,Molndal,1481C1370,Krokslatt,1481R009,4
1481,Molndal,1481C1390,Krokslatt,1481R009,4
1481,Molndal,1481C1130,Kallered centrum,1481R010,3
1481,Molndal,1481C1080,Kallered vastra,1481R011,4
1481,Molndal,1481C1120,Kallered vastra,1481R011,4
1481,Molndal,1481C1100,Kallered ostra,1481R012,5
1481,Molndal,1481C1110,Kallered ostra,1481R012,5
1481,Molndal,1481C1340,Lackareback vastra,1481R013,4
1481,Molndal,1481C1290,Lackareback-Kikas,1481R014,5
1481,Molndal,1481C1360,Lackareback-Kikas,1481R014,5
1481,Molndal,1481C1260,Lackareback-Kikas,1481R014,5
1481,Molndal,1481C1040,Lindome centrum,1481R015,4
1481,Molndal,1481C1050,Lindome centrum,1481R015,4
1481,Molndal,1481C1070,Lindome vastra,1481R016,5
1481,Molndal,1481C1010,Lindome vastra,1481R016,5
1481,Molndal,1481C1020,Lindome vastra,1481R016,5
1481,Molndal,1481C1030,Lindome ostra,1481R017,4
1481,Molndal,1481C1060,Lindome ostra,1481R017,4
1481,Molndal,1481C1090,Lindome ostra,1481R017,4
1481,Molndal,1481C1220,Molndal centrum,1481R018,4
1481,Molndal,1481C1160,Ravekarr-Kikas,1481R019,4
1481,Molndal,1481C1170,Ravekarr-Kikas,1481R019,4
1481,Molndal,1481C1350,Toltorp,1481R020,5
1481,Molndal,1481C1380,Toltorp,1481R020,5
1481,Molndal,1481C1180,Aby,1481R021,4
1481,Molndal,1481C1190,Aby,1481R021,4
1481,Molndal,1481C1200,Aby-Stallbacken,1481R022,4
1482,Kungalv,1482B2030,Kode,1482R001,4
1482,Kungalv,1482C1060,Komarken norra,1482R002,3
1482,Kungalv,1482C1070,Komarken norra,1482R002,3
1482,Kungalv,1482C1090,Komarken norra,1482R002,3
