Kommun,Kommunnamn,DeSO_2018,RegSO_2020,RegSOkod_2020
0684,Sävsjö,0684A0020,Sävsjö norra omland,0684R003
0684,Sävsjö,0684C1010,Sävsjö sydöst,0684R004
0684,Sävsjö,0684A0010,Sävsjö södra omland,0684R005
0684,Sävsjö,0684C1020,Sävsjö väst,0684R006
0684,Sävsjö,0684B2010,Vrigstad,0684R007
0685,Vetlanda,0685A0060,Ekenässjön,0685R001
0685,Vetlanda,0685B2010,Ekenässjön,0685R001
0685,Vetlanda,0685A0050,Holsby-Kvillsfors,0685R002
0685,Vetlanda,0685A0070,Holsby-Kvillsfors,0685R002
0685,Vetlanda,0685B4010,Holsby-Kvillsfors,0685R002
0685,Vetlanda,0685A0020,Korsberga-Nye,0685R003
0685,Vetlanda,0685A0030,Korsberga-Nye,0685R003
0685,Vetlanda,0685A0010,Landsbro-Myresö,0685R004
0685,Vetlanda,0685A0040,Landsbro-Myresö,0685R004
0685,Vetlanda,0685B3010,Landsbro-Myresö,0685R004
0685,Vetlanda,0685C1050,Vetlanda-Brunnsgård,0685R005
0685,Vetlanda,0685C1010,Vetlanda-Bäckseda,0685R006
0685,Vetlanda,0685C1040,Vetlanda-Centrum,0685R007
0685,Vetlanda,0685C1060,Vetlanda-Karslund,0685R008
0685,Vetlanda,0685C1070,Vetlanda-Mellangården,0685R009
0685,Vetlanda,0685C1020,Vetlanda-Tomaslunden,0685R010
0685,Vetlanda,0685C1030,Vetlanda-Upplanda,0685R011
0686,Eksjö,0686C1050,Eksjö norra,0686R001
0686,Eksjö,0686C1060,Eksjö norra,0686R001
0686,Eksjö,0686C1010,Eksjö södra,0686R002
0686,Eksjö,0686C1020,Eksjö södra,0686R002
0686,Eksjö,0686C1040,Eksjö västra,0686R003
0686,Eksjö,0686A0020,Eksjö västra landsbygd,0686R004
0686,Eksjö,0686A0030,Eksjö västra landsbygd,0686R004
0686,Eksjö,0686C1030,Eksjö östra,0686R005
0686,Eksjö,0686A0010,Eksjö östra landsbygd,0686R006
0686,Eksjö,0686B2010,Mariannelund,0686R007
0687,Tranås,0687C1020,Tranås centrum,0687R001
0687,Tranås,0687C1050,Tranås centrum,0687R001
0687,Tranås,0687C1060,Tranås centrum,0687R001
0687,Tranås,0687A0020,Tranås västra landsbygd,0687R002
0687,Tranås,0687A0010,Tranås östra landsbygd,0687R003
0687,Tranås,0687A0030,Tranås östra landsbygd,0687R003
0687,Tranås,0687C1030,Tranås-väster,0687R004
0687,Tranås,0687C1080,Tranås-väster,0687R004
0687,Tranås,0687C1010,Tranås-öster,0687R005
0687,Tranås,0687C1040,Tranås-öster,0687R005
0687,Tranås,0687C1070,Tranås-öster,0687R005
0760,Uppvidinge,0760B3010,Klavreström-Norrhult,0760R001
0760,Uppvidinge,0760B2010,Lenhovda,0760R002
0760,Uppvidinge,0760A0010,Uppvidinge omland,0760R003
0760,Uppvidinge,0760A0020,Uppvidinge omland,0760R003
0760,Uppvidinge,0760C1020,Åseda,0760R004
0760,Uppvidinge,0760C1010,Åseda,0760R004
0761,Lessebo,0761B2010,Hovmantorp,0761R001
0761,Lessebo,0761B2020,Hovmantorp,0761R001
0761,Lessebo,0761B3010,Kosta,0761R002
0761,Lessebo,0761C1010,Lessebo centralort,0761R003
0761,Lessebo,0761C1020,Lessebo centralort,0761R003
0761,Lessebo,0761A0010,Lessebo omland,0761R004
0763,Tingsryd,0763A0010,Konga,0763R001
0763,Tingsryd,0763A0050,Linneryd-Älmeboda,0763R002
0763,Tingsryd,0763A0020,Ryds glesbygd,0763R003
0763,Tingsryd,0763B2010,Ryds tätort,0763R004
0763,Tingsryd,0763A0040,Tingryds glesbygd-Väckelsång,0763R005
0763,Tingsryd,0763C1010,Tingsryds tätort,0763R006
0763,Tingsryd,0763C1020,Tingsryds tätort,0763R006
0763,Tingsryd,0763A0030,Urshult,0763R007
0764,Alvesta,0764C1040,Alvesta centrum,0764R001
0764,Alvesta,0764C1050,Alvesta nordost,0764R002
0764,Alvesta,0764C1010,Alvesta sydost,0764R003
0764,Alvesta,0764C1020,Alvesta södra,0764R004
0764,Alvesta,0764C1030,Alvesta västra,0764R005
0764,Alvesta,0764A0030,Blädinge,0764R006
0764,Alvesta,0764A0020,Grimslöv,0764R007
0764,Alvesta,0764A0040,Hjortsberga,0764R008
0764,Alvesta,0764B2010,Moheda-Torpsbruk,0764R009
0764,Alvesta,0764B2020,Moheda-Torpsbruk,0764R009
0764,Alvesta,0764A0050,Slätthög,0764R010
0764,Alvesta,0764B3010,Vislanda,0764R011
0764,Alvesta,0764A0010,Västra Torsås,0764R012
0765,Älmhult,0765B2010,Diö-Liatorp,0765R001
0765,Älmhult,0765C1050,Älmhult norra,0765R002
0765,Älmhult,0765C1010,Älmhult sydöstra,0765R003
0765,Älmhult,0765C1020,Älmhult västra,0765R004
0765,Älmhult,0765C1040,Älmhult västra,0765R004
0765,Älmhult,0765C1030,Älmhult östra,0765R005
0765,Älmhult,0765A0010,Älmhults omland,0765R006
0765,Älmhult,0765A0020,Älmhults omland,0765R006
0765,Älmhult,0765A0030,Älmhults omland,0765R006
0767,Markaryd,0767A0010,Markaryds kommuns landsbygd,0767R001
0767,Markaryd,0767C1030,Markaryd-Timsfors,0767R002
0767,Markaryd,0767C1010,Markaryd-Timsfors,0767R002
0767,Markaryd,0767C1020,Markaryd-Timsfors,0767R002
0767,Markaryd,0767B2010,Traryd-Strömsnäsbruk,0767R003
0767,Markaryd,0767B2020,Traryd-Strömsnäsbruk,0767R003
0780,Växjö,0780C1230,Araby-Dalbo-Nydala,0780R001
0780,Växjö,0780C1240,Araby-Dalbo-Nydala,0780R001
0780,Växjö,0780C1280,Araby-Dalbo-Nydala,0780R001
0780,Växjö,0780B5010,Braås,0780R002
0780,Växjö,0780C1220,Gamla norr-Fagrabäck,0780R003
0780,Växjö,0780C1190,Gamla norr-Fagrabäck,0780R003
0780,Växjö,0780B6010,Gemla,0780R004
0780,Växjö,0780C1260,Hov-Norr,0780R005
0780,Växjö,0780C1270,Hov-Norr,0780R005
0780,Växjö,0780C1290,Hovshaga,0780R006
0780,Växjö,0780C1300,Hovshaga,0780R006
0780,Växjö,0780C1340,Hovshaga,0780R006
0780,Växjö,0780C1130,Högstorp-Hollstorp,0780R007
0780,Växjö,0780C1140,Högstorp-Hollstorp,0780R007
0780,Växjö,0780B3010,Ingelstad,0780R008
0780,Växjö,0780C1210,Kungsmad-Pilbäcken,0780R009
0780,Växjö,0780C1250,Kungsmad-Pilbäcken,0780R009
0780,Växjö,0780B4010,Lammhult,0780R010
0780,Växjö,0780B2010,Rottne,0780R011
0780,Växjö,0780B2020,Rottne,0780R011
0780,Växjö,0780C1320,Sandsbro,0780R012
0780,Växjö,0780C1350,Sandsbro,0780R012
0780,Växjö,0780A0020,Stadsnära landsbygd,0780R013
0780,Växjö,0780A0030,Stadsnära landsbygd,0780R013
0780,Växjö,0780A0040,Stadsnära landsbygd,0780R013
0780,Växjö,0780A0050,Stadsnära landsbygd,0780R013
0780,Växjö,0780C1080,Söder-Bäckaslöv,0780R014
0780,Växjö,0780C1100,Söder-Bäckaslöv,0780R014
0780,Växjö,0780C1120,Söder-Bäckaslöv,0780R014
0780,Växjö,0780C1010,Teleborg,0780R015
0780,Växjö,0780C1020,Teleborg,0780R015
0780,Växjö,0780C1060,Teleborg,0780R015
0780,Växjö,0780C1030,Teleborg centrum,0780R016
0780,Växjö,0780C1040,Teleborg centrum,0780R016
0780,Växjö,0780C1050,Universitetsområde,0780R017
0780,Växjö,0780C1070,Universitetsområde,0780R017
0780,Växjö,0780C1200,Västra mark,0780R018
0780,Växjö,0780C1180,Växjö centrum-Väster-Spetsamossen,0780R019
0780,Växjö,0780C1150,Växjö centrum-Väster-Spetsamossen,0780R019
0780,Växjö,0780C1160,Växjö centrum-Väster-Spetsamossen,0780R019
0780,Växjö,0780A0010,Växjö landsbygd,0780R020
0780,Växjö,0780A0060,Växjö landsbygd,0780R020
0780,Växjö,0780A0070,Växjö landsbygd,0780R020
0780,Växjö,0780A0080,Växjö landsbygd,0780R020
0780,Växjö,0780C1090,Växjö öster,0780R021
0780,Växjö,0780C1110,Växjö öster,0780R021
0780,Växjö,0780C1170,Öjaby-Räppe,0780R022
0780,Växjö,0780C1310,Öjaby-Räppe,0780R022
0780,Växjö,0780C1330,Östra Lugnet-Evedal,0780R023
0780,Växjö,0780C1360,Östra Lugnet-Evedal,0780R023
0781,Ljungby,0781A0040,Angelstad-Bolmen,0781R001
0781,Ljungby,0781C1080,Annelund,0781R002
0781,Ljungby,0781C1030,Ekebacken,0781R003
0781,Ljungby,0781A0010,Hamneda-Kånna,0781R004
0781,Ljungby,0781C1010,Hångers,0781R005
0781,Ljungby,0781C1060,Kungshög,0781R006
0781,Ljungby,0781B2010,Lagan,0781R007
0781,Ljungby,0781A0020,Lidhult-Odensjö-Torpa,0781R008
0781,Ljungby,0781C1020,Ljungby centrum,0781R009
0781,Ljungby,0781C1050,Replösa,0781R010
0781,Ljungby,0781A0030,Ryssby-Agunnaryd,0781R011
0781,Ljungby,0781C1040,Stensberg,0781R012
0781,Ljungby,0781A0050,Vittaryd,0781R013
0781,Ljungby,0781C1070,Ågård-Hjortsberg,0781R014
0821,Högsby,0821A0020,Fagerhult,0821R001
0821,Högsby,0821C1010,Högsby,0821R002
0821,Högsby,0821A0030,Högsby omland,0821R003
0821,Högsby,0821A0010,Långemåla,0821R004
0834,Torsås,0834B2010,Bergkvara,0834R001
0834,Torsås,0834A0020,Gullabo,0834R002
0834,Torsås,0834A0010,Möre,0834R003
0834,Torsås,0834B3010,Söderåkra,0834R004
0834,Torsås,0834C1010,Torsås,0834R005
0840,Mörbylånga,0840B2050,Algutsrum-Saxnäs-Glömminge,0840R001
0840,Mörbylånga,0840B2030,Färjestaden centrala,0840R002
0840,Mörbylånga,0840B2040,Färjestaden norra,0840R003
0840,Mörbylånga,0840B2010,Färjestaden södra,0840R004
0840,Mörbylånga,0840C1010,Mörbylånga,0840R005
0840,Mörbylånga,0840A0010,Mörbylånga omland,0840R006
0840,Mörbylånga,0840A0020,Mörbylånga omland,0840R006
0840,Mörbylånga,0840A0030,Mörbylånga omland,0840R006
0840,Mörbylånga,0840B2020,Skogsby-Torslunda,0840R007
0860,Hultsfred,0860C1030,Hultsfreds tätort norra,0860R001
0860,Hultsfred,0860C1010,Hultsfreds tätort södra,0860R002
0860,Hultsfred,0860C1020,Hultsfreds tätort västra,0860R003
0860,Hultsfred,0860A0020,Järnforsen-Målilla-Virserum landsbygd,0860R004
0860,Hultsfred,0860A0040,Lönneberga-Silverdalen tätort-landsbygd,0860R005
0860,Hultsfred,0860B3010,Målilla-Gårdveda-Rosenfors-Ämmenäs tätort,0860R006
0860,Hultsfred,0860A0010,Mörlunda tätort-landsbygd,0860R007
0860,Hultsfred,0860A0030,Vena tätort-Vena landsbygd,0860R008
0860,Hultsfred,0860B2010,Virserums tätort,0860R009
0861,Mönsterås,0861B2020,Blomstermåla,0861R001
0861,Mönsterås,0861A0030,Fliseryd omland,0861R002
0861,Mönsterås,0861C1020,Mellersta Mönsterås samhälle,0861R003
0861,Mönsterås,0861C1030,Mönsterås centrala,0861R004
0861,Mönsterås,0861A0020,Mönsterås omland,0861R005
0861,Mönsterås,0861C1010,Mönsterås södra samhälle-Oknö,0861R006
0861,Mönsterås,0861C1040,Norra-västra Mönsterås samhälle,0861R007
0861,Mönsterås,0861B3010,Timmernabben,0861R008
0861,Mönsterås,0861A0010,Ålem omland,0861R009
0861,Mönsterås,0861B2010,Ålem stationssamhälle,0861R010
0862,Emmaboda,0862A0030,Algutsboda-Algutsboda omland,0862R001
0862,Emmaboda,0862C1010,Emmaboda norra,0862R002
0862,Emmaboda,0862C1020,Emmaboda södra,0862R003
0862,Emmaboda,0862C1030,Emmaboda-Lindås,0862R004
0862,Emmaboda,0862A0020,Långasjö-Långasjö omland,0862R005
0862,Emmaboda,0862A0010,Vissefjärda-Vissefjärda omland,0862R006
0880,Kalmar,0880C1180,Berga,0880R001
0880,Kalmar,0880C1230,Bergavik-Björkenäs,0880R002
0880,Kalmar,0880C1240,Bergavik-Björkenäs,0880R002
0880,Kalmar,0880A0030,Boholmarna-Dunö-Rinkabyholm,0880R003
0880,Kalmar,0880B2010,Boholmarna-Dunö-Rinkabyholm,0880R003
0880,Kalmar,0880B2020,Boholmarna-Dunö-Rinkabyholm,0880R003
0880,Kalmar,0880C1170,Djurängen-Funkabo-Oxhagen,0880R004
0880,Kalmar,0880C1190,Djurängen-Funkabo-Oxhagen,0880R004
0880,Kalmar,0880C1120,Djurängen-Funkabo-Oxhagen,0880R004
0880,Kalmar,0880C1140,Djurängen-Funkabo-Oxhagen,0880R004
0880,Kalmar,0880C1150,Djurängen-Funkabo-Oxhagen,0880R004
0880,Kalmar,0880C1160,Djurängen-Funkabo-Oxhagen,0880R004
0880,Kalmar,0880C1110,Getingen-Tallhagen-Västra Norrgård,0880R005
0880,Kalmar,0880C1130,Getingen-Tallhagen-Västra Norrgård,0880R005
0880,Kalmar,0880C1100,Kalmar centrala-Stensö,0880R006
